timestamp,ist_datetime,ltp,chp,volume,oi,oipercent,totalbuyqty,totalsellqty,bid_price_1,bid_qty_1,bid_orders_1,bid_price_2,bid_qty_2,bid_orders_2,bid_price_3,bid_qty_3,bid_orders_3,bid_price_4,bid_qty_4,bid_orders_4,bid_price_5,bid_qty_5,bid_orders_5,ask_price_1,ask_qty_1,ask_orders_1,ask_price_2,ask_qty_2,ask_orders_2,ask_price_3,ask_qty_3,ask_orders_3,ask_price_4,ask_qty_4,ask_orders_4,ask_price_5,ask_qty_5,ask_orders_5,open,high,low,close
1745816385,2025-04-28 10:29:45,24366,0.94,3369975,12477675,6.31,480000,456375,24200.2,24415,24140,24139.1,24366,225,3,24365.9,750,2,24365.3,150,2,24364.9,825,4,24364.8,450,3,24369,75,1,24372,75,1,24372.1,675,2,24372.2,675,2,24372.3,75,1
1745816386,2025-04-28 10:29:46,24366,0.94,3369975,12477675,6.31,478800,455625,24200.2,24415,24140,24139.1,24366,225,3,24365.9,750,2,24365.3,75,1,24364.9,75,1,24364.8,750,4,24369,75,1,24372.1,675,2,24372.2,675,2,24372.3,75,1,24372.4,600,1
1745816387,2025-04-28 10:29:47,24369,0.95,3369975,12477675,6.31,478800,455625,24200.2,24415,24140,24139.1,24366,225,3,24365.9,750,2,24365.3,75,1,24364.9,75,1,24364.8,750,4,24369,75,1,24372.1,675,2,24372.2,675,2,24372.3,75,1,24372.4,600,1
1745816388,2025-04-28 10:29:48,24366,0.94,3371025,12477675,6.31,426675,457350,24200.2,24415,24140,24139.1,24365.9,675,2,24365.3,75,1,24363.4,450,1,24363.2,150,1,24363,75,1,24369,75,1,24370.4,75,1,24370.5,75,1,24370.6,75,1,24370.7,675,2
1745816389,2025-04-28 10:29:49,24367.4,0.95,3371025,12477675,6.31,426675,457350,24200.2,24415,24140,24139.1,24365.9,675,2,24365.3,75,1,24363.4,450,1,24363.2,150,1,24363,75,1,24369,75,1,24370.4,75,1,24370.5,75,1,24370.6,75,1,24370.7,675,2
1745816390,2025-04-28 10:29:50,24367.4,0.95,3371100,12477675,6.31,413625,455175,24200.2,24415,24140,24139.1,24366,750,1,24365.9,675,2,24365.3,75,1,24362.6,75,1,24362.5,825,3,24369,225,2,24369.3,150,1,24369.5,75,1,24369.8,75,1,24369.9,225,2
1745816391,2025-04-28 10:29:51,24366,0.94,3371175,12477675,6.31,474975,454950,24200.2,24415,24140,24139.1,24366,675,1,24365.9,675,2,24365.3,75,1,24364.4,75,1,24363.4,75,1,24369,150,2,24370,1800,1,24370.1,75,1,24371,600,1,24371.1,750,2
1745816392,2025-04-28 10:29:52,24369,0.95,3371175,12477675,6.31,474975,454950,24200.2,24415,24140,24139.1,24366,675,1,24365.9,675,2,24365.3,75,1,24364.4,75,1,24363.4,75,1,24369,150,2,24370,1800,1,24370.1,75,1,24371,600,1,24371.1,750,2
1745816393,2025-04-28 10:29:53,24366,0.94,3371250,12477675,6.31,475950,453225,24200.2,24415,24140,24139.1,24366,675,1,24365.9,675,2,24365.3,75,1,24364.4,75,1,24364.2,150,2,24369,75,1,24370,1800,1,24371.9,600,1,24372,75,1,24372.1,600,1
1745816394,2025-04-28 10:29:54,24366,0.94,3371250,12477675,6.31,475950,453225,24200.2,24415,24140,24139.1,24366,675,1,24365.9,675,2,24365.3,75,1,24364.4,75,1,24364.2,150,2,24369,75,1,24370,1800,1,24371.9,600,1,24372,75,1,24372.1,600,1
1745816395,2025-04-28 10:29:55,24368,0.95,3371400,12477675,6.31,468900,454350,24200.2,24415,24140,24139.1,24366,600,1,24365.9,675,2,24365.3,75,1,24364.4,75,1,24364.2,75,1,24368,75,1,24370,1800,1,24371.5,600,1,24371.6,150,1,24371.8,600,1
1745816396,2025-04-28 10:29:56,24368,0.95,3371475,12477675,6.31,475575,433350,24200.2,24415,24140,24139.1,24367,75,1,24366.1,150,1,24366,675,2,24365.9,675,2,24365.3,75,1,24370,1800,1,24371.6,600,1,24371.7,75,1,24372,600,1,24372.1,750,2
1745816397,2025-04-28 10:29:57,24367,0.94,3371475,12477675,6.31,475575,433350,24200.2,24415,24140,24139.1,24367,75,1,24366.1,150,1,24366,675,2,24365.9,675,2,24365.3,75,1,24370,1800,1,24371.6,600,1,24371.7,75,1,24372,600,1,24372.1,750,2
1745816398,2025-04-28 10:29:58,24375,0.98,3373650,12477675,6.31,483225,421950,24200.2,24415,24140,24139.1,24370.9,150,1,24370.3,375,1,24370.2,450,2,24370.1,225,2,24370,675,4,24375,225,3,24376,75,1,24377,75,1,24377.2,75,1,24377.3,75,1
1745816399,2025-04-28 10:29:59,24370.3,0.96,3373650,12477675,6.31,483225,421950,24200.2,24415,24140,24139.1,24370.9,150,1,24370.3,375,1,24370.2,450,2,24370.1,225,2,24370,675,4,24375,225,3,24376,75,1,24377,75,1,24377.2,75,1,24377.3,75,1
1745816400,2025-04-28 10:30:00,24375,0.98,3374175,12477675,6.31,479925,442200,24200.2,24415,24140,24139.1,24370,75,1,24369.8,225,1,24369.6,225,1,24369.5,375,1,24369.4,675,3,24375,150,2,24376,75,1,24376.8,675,2,24376.9,675,2,24377,750,3
1745816401,2025-04-28 10:30:01,24372.1,0.97,3374400,12477675,6.31,476400,447600,24200.2,24415,24140,24139.1,24371.5,375,2,24371.2,600,2,24371.1,225,1,24371,375,1,24370.9,225,3,24375,75,1,24376,75,1,24377,75,1,24378.3,675,2,24378.4,675,2
1745816402,2025-04-28 10:30:02,24372.1,0.97,3374400,12477675,6.31,476400,447600,24200.2,24415,24140,24139.1,24371.5,375,2,24371.2,600,2,24371.1,225,1,24371,375,1,24370.9,225,3,24375,75,1,24376,75,1,24377,75,1,24378.3,675,2,24378.4,675,2
1745816403,2025-04-28 10:30:03,24377,0.99,3376200,12477675,6.31,480225,450900,24200.2,24415,24140,24139.1,24372.5,225,1,24372.1,375,1,24372,75,1,24371.5,75,1,24371.4,450,1,24375,150,2,24376,75,1,24377,75,1,24378.7,75,1,24378.8,675,2
1745816404,2025-04-28 10:30:04,24374.5,0.98,3376575,12477675,6.31,470400,452250,24200.2,24415,24140,24139.1,24375.2,75,1,24373.2,75,1,24372.9,450,1,24372.7,75,1,24372.6,75,1,24379,2100,2,24379.9,600,1,24380,300,4,24380.9,600,1,24381,750,2
1745816405,2025-04-28 10:30:05,24375,0.98,3376575,12477675,6.31,470400,452250,24200.2,24415,24140,24139.1,24375.2,75,1,24373.2,75,1,24372.9,450,1,24372.7,75,1,24372.6,75,1,24379,2100,2,24379.9,600,1,24380,300,4,24380.9,600,1,24381,750,2
1745816406,2025-04-28 10:30:06,24375,0.98,3376650,12477675,6.31,487275,453300,24200.2,24415,24140,24139.1,24372.4,600,3,24372.3,375,3,24372.2,450,2,24372.1,225,3,24372,900,4,24379,1800,1,24379.2,600,1,24379.3,150,1,24379.8,600,1,24379.9,750,2
1745816408,2025-04-28 10:30:08,24372.5,0.97,3376725,12477675,6.31,485850,454050,24200.2,24415,24140,24139.1,24373.5,75,1,24373.4,450,2,24373,75,1,24372.9,75,1,24372.8,525,4,24379,1800,1,24379.9,600,1,24380,225,3,24380.4,600,1,24380.5,150,1
1745816408,2025-04-28 10:30:08,24372.5,0.97,3376725,12477675,6.31,485850,454050,24200.2,24415,24140,24139.1,24373.5,75,1,24373.4,450,2,24373,75,1,24372.9,75,1,24372.8,525,4,24379,1800,1,24379.9,600,1,24380,225,3,24380.4,600,1,24380.5,150,1
1745816409,2025-04-28 10:30:09,24373.3,0.97,3378750,12477675,6.31,490800,451050,24200.2,24415,24140,24139.1,24373.8,375,1,24373.7,75,1,24373.5,150,1,24373.4,300,2,24373.3,225,2,24380,225,3,24381.3,600,1,24381.4,75,1,24381.6,600,1,24381.7,750,2
1745816410,2025-04-28 10:30:10,24379,0.99,3378750,12477675,6.31,490800,451050,24200.2,24415,24140,24139.1,24373.8,375,1,24373.7,75,1,24373.5,150,1,24373.4,300,2,24373.3,225,2,24380,225,3,24381.3,600,1,24381.4,75,1,24381.6,600,1,24381.7,750,2
1745816411,2025-04-28 10:30:11,24379.9,1,3379350,12477675,6.31,485475,450975,24200.2,24415,24140,24139.1,24373.5,150,1,24373.4,75,1,24373.2,75,1,24373.1,225,3,24373,300,3,24380,150,2,24381,600,1,24381.1,750,2,24381.2,150,2,24381.3,600,1
1745816412,2025-04-28 10:30:12,24381.2,1,3379350,12477675,6.31,485475,450975,24200.2,24415,24140,24139.1,24373.5,150,1,24373.4,75,1,24373.2,75,1,24373.1,225,3,24373,300,3,24380,150,2,24381,600,1,24381.1,750,2,24381.2,150,2,24381.3,600,1
1745816413,2025-04-28 10:30:13,24381.3,1,3380850,12477675,6.31,481275,449700,24200.2,24415,24140,24139.1,24377,675,1,24374.1,75,1,24374,150,1,24373.6,450,1,24373.5,525,2,24381.4,375,4,24381.5,600,1,24381.6,975,2,24381.7,75,1,24382.1,600,1
1745816414,2025-04-28 10:30:14,24377,0.99,3381225,12477675,6.31,480300,453000,24200.2,24415,24140,24139.1,24377,600,1,24374.1,75,1,24374,75,1,24373.9,375,1,24373.8,525,2,24381.1,450,2,24381.2,1050,3,24381.3,750,3,24381.4,375,1,24381.6,600,1
1745816415,2025-04-28 10:30:15,24380.6,1,3381225,12477675,6.31,480300,453000,24200.2,24415,24140,24139.1,24377,600,1,24374.1,75,1,24374,75,1,24373.9,375,1,24373.8,525,2,24381.1,450,2,24381.2,1050,3,24381.3,750,3,24381.4,375,1,24381.6,600,1
1745816416,2025-04-28 10:30:16,24382.5,1.01,3382275,12477675,6.31,487125,449325,24200.2,24415,24140,24139.1,24377,525,1,24375.2,450,1,24375.1,675,3,24375,150,2,24374.9,75,1,24382.3,675,2,24382.4,1050,3,24382.5,525,2,24382.6,450,2,24382.7,150,2
1745816417,2025-04-28 10:30:17,24382.5,1.01,3382275,12477675,6.31,487125,449325,24200.2,24415,24140,24139.1,24377,525,1,24375.2,450,1,24375.1,675,3,24375,150,2,24374.9,75,1,24382.3,675,2,24382.4,1050,3,24382.5,525,2,24382.6,450,2,24382.7,150,2
1745816418,2025-04-28 10:30:18,24377,0.99,3382425,12477675,6.31,474525,454500,24200.2,24415,24140,24139.1,24377,375,1,24375.1,75,1,24372.3,75,1,24372.2,150,2,24372.1,450,1,24379.1,675,2,24379.2,1050,3,24379.3,675,2,24379.4,450,2,24379.5,75,1
1745816419,2025-04-28 10:30:19,24377,0.99,3382500,12477675,6.31,483825,454350,24200.2,24415,24140,24139.1,24377,300,1,24375.1,75,1,24373.3,450,1,24373.2,150,2,24373.1,525,1,24379.9,375,1,24380,675,2,24380.1,675,2,24380.2,675,2,24380.3,225,3
1745816420,2025-04-28 10:30:20,24380,1,3382500,12477675,6.31,483825,454350,24200.2,24415,24140,24139.1,24377,300,1,24375.1,75,1,24373.3,450,1,24373.2,150,2,24373.1,525,1,24379.9,375,1,24380,675,2,24380.1,675,2,24380.2,675,2,24380.3,225,3
1745816421,2025-04-28 10:30:21,24380.2,1,3382950,12477675,6.31,455250,449250,24200.2,24415,24140,24139.1,24375.1,75,1,24374,75,1,24373.7,150,1,24373.5,75,1,24373.4,600,2,24380.2,825,2,24380.3,900,2,24380.4,900,2,24380.5,375,2,24380.9,75,1
1745816422,2025-04-28 10:30:22,24380.2,1,3382950,12477675,6.31,455250,449250,24200.2,24415,24140,24139.1,24375.1,75,1,24374,75,1,24373.7,150,1,24373.5,75,1,24373.4,600,2,24380.2,825,2,24380.3,900,2,24380.4,900,2,24380.5,375,2,24380.9,75,1
1745816423,2025-04-28 10:30:23,24375.1,0.98,3383025,12477675,6.31,472350,452925,24200.2,24415,24140,24139.1,24373,300,1,24372.2,75,1,24372.1,75,1,24372,375,4,24371.9,450,3,24378.8,975,3,24378.9,1050,3,24379,675,2,24379.1,450,2,24379.2,225,3
1745816424,2025-04-28 10:30:24,24372.2,0.97,3383475,12477675,6.31,488175,454425,24200.2,24415,24140,24139.1,24372.4,225,2,24372.3,75,1,24372.2,750,5,24372.1,1050,5,24372,1050,4,24378.9,375,1,24379.1,600,1,24379.2,825,3,24379.3,75,1,24379.5,600,1
1745816425,2025-04-28 10:30:25,24372.1,0.97,3383475,12477675,6.31,488175,454425,24200.2,24415,24140,24139.1,24372.4,225,2,24372.3,75,1,24372.2,750,5,24372.1,1050,5,24372,1050,4,24378.9,375,1,24379.1,600,1,24379.2,825,3,24379.3,75,1,24379.5,600,1
1745816426,2025-04-28 10:30:26,24372.1,0.97,3383550,12477675,6.31,473475,447750,24200.2,24415,24140,24139.1,24372,75,1,24371.7,75,1,24371.6,75,1,24371.5,675,3,24371.4,900,2,24378.4,375,1,24378.5,975,2,24378.6,975,2,24378.7,675,2,24379,150,1
1745816427,2025-04-28 10:30:27,24372.1,0.97,3383550,12477675,6.31,473475,447750,24200.2,24415,24140,24139.1,24372,75,1,24371.7,75,1,24371.6,75,1,24371.5,675,3,24371.4,900,2,24378.4,375,1,24378.5,975,2,24378.6,975,2,24378.7,675,2,24379,150,1
1745816428,2025-04-28 10:30:28,24372.1,0.97,3383550,12477675,6.31,408000,455625,24200.2,24415,24140,24139.1,24372,300,2,24371,75,1,24370.8,75,1,24370.7,150,2,24370.4,525,1,24377.9,1200,4,24378,825,3,24378.1,825,3,24378.2,450,2,24378.3,225,3
1745816429,2025-04-28 10:30:29,24372,0.96,3385425,12489525,6.41,468525,429300,24200.2,24415,24140,24139.1,24372,225,1,24371.1,525,1,24371,150,2,24370.9,525,1,24370.8,225,3,24379,1050,4,24379.1,675,2,24379.2,825,3,24379.3,225,2,24379.4,225,3
1745816430,2025-04-28 10:30:30,24372,0.96,3385425,12489525,6.41,468525,429300,24200.2,24415,24140,24139.1,24372,225,1,24371.1,525,1,24371,150,2,24370.9,525,1,24370.8,225,3,24379,1050,4,24379.1,675,2,24379.2,825,3,24379.3,225,2,24379.4,225,3
1745816431,2025-04-28 10:30:31,24372,0.96,3385575,12489525,6.41,481350,455100,24200.2,24415,24140,24139.1,24372.5,75,1,24372,150,2,24371.1,75,1,24371,750,4,24370.9,600,2,24378.1,675,2,24378.2,600,1,24378.3,675,2,24378.4,75,1,24378.5,600,1
1745816432,2025-04-28 10:30:32,24372,0.96,3385575,12489525,6.41,481350,455100,24200.2,24415,24140,24139.1,24372.5,75,1,24372,150,2,24371.1,75,1,24371,750,4,24370.9,600,2,24378.1,675,2,24378.2,600,1,24378.3,675,2,24378.4,75,1,24378.5,600,1
1745816433,2025-04-28 10:30:33,24378.8,0.99,3385575,12489525,6.41,479925,456750,24200.2,24415,24140,24139.1,24372.5,300,2,24372,150,2,24371.7,75,1,24371.4,525,1,24371.3,75,1,24379,975,3,24379.1,750,2,24379.2,675,2,24379.3,450,2,24379.4,225,3
1745816434,2025-04-28 10:30:34,24372.5,0.97,3385725,12489525,6.41,466950,438000,24200.2,24415,24140,24139.1,24372.5,225,1,24372,150,2,24371.6,75,1,24371.5,75,1,24371.4,525,1,24378.5,600,1,24378.6,750,2,24378.7,75,1,24379.1,600,1,24379.2,150,1
1745816435,2025-04-28 10:30:35,24372.5,0.97,3385725,12489525,6.41,466950,438000,24200.2,24415,24140,24139.1,24372.5,225,1,24372,150,2,24371.6,75,1,24371.5,75,1,24371.4,525,1,24378.5,600,1,24378.6,750,2,24378.7,75,1,24379.1,600,1,24379.2,150,1
1745816436,2025-04-28 10:30:36,24372,0.96,3386475,12489525,6.41,459900,450300,24200.2,24415,24140,24139.1,24372,75,1,24371.5,600,1,24371.4,75,1,24371.3,525,1,24371.2,150,2,24378,150,2,24378.5,750,2,24378.6,75,1,24379,600,1,24379.1,750,2
1745816437,2025-04-28 10:30:37,24371.2,0.96,3386475,12489525,6.41,459900,450300,24200.2,24415,24140,24139.1,24372,75,1,24371.5,600,1,24371.4,75,1,24371.3,525,1,24371.2,150,2,24378,150,2,24378.5,750,2,24378.6,75,1,24379,600,1,24379.1,750,2
1745816438,2025-04-28 10:30:38,24379.1,0.99,3388425,12489525,6.41,489975,448800,24200.2,24415,24140,24139.1,24374,150,1,24373.7,600,2,24373.6,750,2,24373.5,75,1,24373.4,450,1,24378,150,2,24380,375,5,24381.1,600,1,24381.2,75,1,24381.3,600,1
1745816439,2025-04-28 10:30:39,24375,0.98,3389625,12489525,6.41,486450,456000,24200.2,24415,24140,24139.1,24374,225,1,24372.7,525,1,24372.6,75,1,24372.5,600,1,24372.4,1425,5,24379.7,900,2,24379.8,450,2,24379.9,600,1,24380,1050,7,24380.1,150,2
1745816440,2025-04-28 10:30:40,24375,0.98,3389625,12489525,6.41,486450,456000,24200.2,24415,24140,24139.1,24374,225,1,24372.7,525,1,24372.6,75,1,24372.5,600,1,24372.4,1425,5,24379.7,900,2,24379.8,450,2,24379.9,600,1,24380,1050,7,24380.1,150,2
1745816441,2025-04-28 10:30:41,24380,1,3389775,12489525,6.41,485100,446475,24200.2,24415,24140,24139.1,24374.1,150,1,24374,300,2,24373.9,675,2,24373.8,600,2,24373.7,600,2,24380,225,3,24381.1,600,1,24381.2,75,1,24381.5,600,1,24381.6,225,2
1745816442,2025-04-28 10:30:42,24380,1,3389775,12489525,6.41,485100,446475,24200.2,24415,24140,24139.1,24374.1,150,1,24374,300,2,24373.9,675,2,24373.8,600,2,24373.7,600,2,24380,225,3,24381.1,600,1,24381.2,75,1,24381.5,600,1,24381.6,225,2
1745816443,2025-04-28 10:30:43,24380,1,3389775,12489525,6.41,480825,452925,24200.2,24415,24140,24139.1,24374.1,300,2,24373.9,450,1,24373.6,600,1,24373.5,675,2,24373.4,600,2,24377.5,225,1,24378.9,75,1,24379.1,150,1,24379.9,75,1,24380,225,3
1745816444,2025-04-28 10:30:44,24380,1,3390450,12489525,6.41,488325,435750,24200.2,24415,24140,24139.1,24375,750,2,24374.9,675,2,24374.5,525,1,24374.4,225,2,24374.1,375,3,24380,75,1,24382,75,1,24382.1,600,1,24382.2,75,1,24382.5,600,1
1745816446,2025-04-28 10:30:46,24375,0.98,3390450,12489525,6.41,488325,435750,24200.2,24415,24140,24139.1,24375,750,2,24374.9,675,2,24374.5,525,1,24374.4,225,2,24374.1,375,3,24380,75,1,24382,75,1,24382.1,600,1,24382.2,75,1,24382.5,600,1
1745816447,2025-04-28 10:30:47,24380.2,1,3390900,12489525,6.41,487275,446475,24200.2,24415,24140,24139.1,24379.7,75,1,24379.6,675,2,24379.5,900,3,24379.4,600,2,24379.3,825,4,24383,75,1,24385,300,3,24387.1,600,1,24387.2,675,2,24387.3,150,1
1745816448,2025-04-28 10:30:48,24383,1.01,3390900,12489525,6.41,487275,446475,24200.2,24415,24140,24139.1,24379.7,75,1,24379.6,675,2,24379.5,900,3,24379.4,600,2,24379.3,825,4,24383,75,1,24385,300,3,24387.1,600,1,24387.2,675,2,24387.3,150,1
1745816449,2025-04-28 10:30:49,24383,1.01,3390975,12489525,6.41,490275,447675,24200.2,24415,24140,24139.1,24383,75,1,24380.6,75,1,24380.5,150,1,24380.4,600,2,24380.3,600,2,24385,300,3,24387.3,600,1,24387.4,150,2,24387.5,600,1,24387.6,675,2
1745816450,2025-04-28 10:30:50,24383,1.01,3391050,12489525,6.41,470775,437850,24200.2,24415,24140,24139.1,24383,225,1,24380.1,75,1,24380,300,1,24379.5,75,1,24379.3,750,3,24385,300,3,24386.9,750,2,24387,600,1,24387.1,750,2,24387.2,75,1
1745816451,2025-04-28 10:30:51,24383,1.01,3391050,12489525,6.41,470775,437850,24200.2,24415,24140,24139.1,24383,225,1,24380.1,75,1,24380,300,1,24379.5,75,1,24379.3,750,3,24385,300,3,24386.9,750,2,24387,600,1,24387.1,750,2,24387.2,75,1
1745816452,2025-04-28 10:30:52,24383,1.01,3391275,12489525,6.41,484650,443550,24200.2,24415,24140,24139.1,24380,300,1,24379.2,75,1,24378.2,225,2,24378.1,225,2,24378,900,4,24383,1125,1,24384.9,600,1,24385,900,4,24385.1,75,1,24385.2,600,1
1745816453,2025-04-28 10:30:53,24383,1.01,3391425,12489525,6.41,487050,448800,24200.2,24415,24140,24139.1,24380,675,3,24379.7,75,1,24379.4,150,1,24379.3,225,2,24379.2,450,2,24383,1050,2,24385,300,3,24386.7,600,1,24386.8,150,1,24386.9,600,1
1745816454,2025-04-28 10:30:54,24383,1.01,3391425,12489525,6.41,487050,448800,24200.2,24415,24140,24139.1,24380,675,3,24379.7,75,1,24379.4,150,1,24379.3,225,2,24379.2,450,2,24383,1050,2,24385,300,3,24386.7,600,1,24386.8,150,1,24386.9,600,1
1745816455,2025-04-28 10:30:55,24383,1.01,3392475,12489525,6.41,448800,474225,24200.2,24415,24140,24139.1,24380,225,2,24379.1,75,1,24378.4,150,1,24378.1,225,1,24378,75,1,24383,1200,3,24384.9,900,3,24385,975,5,24385.5,600,1,24385.6,150,2
1745816456,2025-04-28 10:30:56,24380,1,3392475,12489525,6.41,448800,474225,24200.2,24415,24140,24139.1,24380,225,2,24379.1,75,1,24378.4,150,1,24378.1,225,1,24378,75,1,24383,1200,3,24384.9,900,3,24385,975,5,24385.5,600,1,24385.6,150,2
1745816457,2025-04-28 10:30:57,24380.3,1,3392550,12489525,6.41,492975,457050,24200.2,24415,24140,24139.1,24380.2,150,1,24380,675,4,24379.9,75,1,24379.7,375,1,24379.6,825,3,24383,900,2,24385,300,3,24386.9,600,1,24387,75,1,24387.2,600,1
1745816458,2025-04-28 10:30:58,24383,1.01,3392775,12489525,6.41,491250,469350,24200.2,24415,24140,24139.1,24380.4,75,1,24380.2,150,1,24380.1,225,1,24380,375,3,24379.9,525,2,24383,825,2,24385,300,3,24387.3,600,1,24387.4,225,2,24387.5,600,1
1745816459,2025-04-28 10:30:59,24382.5,1.01,3392775,12489525,6.41,491250,469350,24200.2,24415,24140,24139.1,24380.4,75,1,24380.2,150,1,24380.1,225,1,24380,375,3,24379.9,525,2,24383,825,2,24385,300,3,24387.3,600,1,24387.4,225,2,24387.5,600,1
1745816460,2025-04-28 10:31:00,24383,1.01,3394875,12489525,6.41,479175,459000,24200.2,24415,24140,24139.1,24380.1,525,1,24380,150,1,24379.8,450,1,24379.7,375,1,24379.6,1050,8,24383,750,2,24385,300,3,24387.3,600,1,24387.4,225,2,24387.5,600,1
1745816461,2025-04-28 10:31:01,24383,1.01,3394875,12489525,6.41,479175,459000,24200.2,24415,24140,24139.1,24380.1,525,1,24380,150,1,24379.8,450,1,24379.7,375,1,24379.6,1050,8,24383,750,2,24385,300,3,24387.3,600,1,24387.4,225,2,24387.5,600,1
1745816462,2025-04-28 10:31:02,24383,1.01,3395250,12489525,6.41,493575,466725,24200.2,24415,24140,24139.1,24377.5,600,2,24377.4,900,3,24377.3,300,3,24377.2,375,3,24377.1,1125,5,24383,450,2,24384.4,150,1,24384.9,600,1,24385,450,4,24385.1,600,1
1745816463,2025-04-28 10:31:03,24383,1.01,3395475,12489525,6.41,483825,473100,24200.2,24415,24140,24139.1,24380.4,75,1,24377,525,2,24376.9,525,2,24376.8,75,1,24376.7,225,2,24383,600,3,24384.1,600,1,24384.2,75,1,24384.3,600,1,24384.4,825,3
1745816464,2025-04-28 10:31:04,24383,1.01,3395475,12489525,6.41,483825,473100,24200.2,24415,24140,24139.1,24380.4,75,1,24377,525,2,24376.9,525,2,24376.8,75,1,24376.7,225,2,24383,600,3,24384.1,600,1,24384.2,75,1,24384.3,600,1,24384.4,825,3
1745816465,2025-04-28 10:31:05,24383,1.01,3395700,12489525,6.41,492750,469500,24200.2,24415,24140,24139.1,24379.4,75,1,24379.3,450,1,24379.2,825,2,24379.1,525,2,24379,150,1,24383,150,2,24384.7,75,1,24385,300,3,24386.2,600,1,24386.3,675,2
1745816466,2025-04-28 10:31:06,24379.5,1,3395700,12489525,6.41,492750,469500,24200.2,24415,24140,24139.1,24379.4,75,1,24379.3,450,1,24379.2,825,2,24379.1,525,2,24379,150,1,24383,150,2,24384.7,75,1,24385,300,3,24386.2,600,1,24386.3,675,2
1745816467,2025-04-28 10:31:07,24383,1.01,3396075,12489525,6.41,490350,467400,24200.2,24415,24140,24139.1,24379.5,450,2,24379.4,450,2,24379.3,675,3,24379.2,75,1,24379.1,525,4,24383,75,1,24385,525,5,24386.6,600,1,24386.7,750,2,24386.8,75,1
1745816468,2025-04-28 10:31:08,24383,1.01,3396150,12489525,6.41,484875,465000,24200.2,24415,24140,24139.1,24380,75,1,24379.9,75,1,24379.6,450,2,24379.5,600,3,24379.4,75,1,24385,525,5,24386.7,600,1,24386.8,150,1,24387.3,600,1,24387.4,225,2
1745816469,2025-04-28 10:31:09,24383,1.01,3396150,12489525,6.41,484875,465000,24200.2,24415,24140,24139.1,24380,75,1,24379.9,75,1,24379.6,450,2,24379.5,600,3,24379.4,75,1,24385,525,5,24386.7,600,1,24386.8,150,1,24387.3,600,1,24387.4,225,2
1745816470,2025-04-28 10:31:10,24383,1.01,3396150,12489525,6.41,492825,468600,24200.2,24415,24140,24139.1,24380.7,375,1,24380.6,450,2,24380.5,150,2,24380.4,225,2,24380.3,1050,5,24385,525,5,24387.4,150,1,24387.9,600,1,24388,150,1,24388.3,600,1
1745816471,2025-04-28 10:31:11,24383.7,1.01,3396150,12489525,6.41,492825,468600,24200.2,24415,24140,24139.1,24380.7,375,1,24380.6,450,2,24380.5,150,2,24380.4,225,2,24380.3,1050,5,24385,525,5,24387.4,150,1,24387.9,600,1,24388,150,1,24388.3,600,1
1745816472,2025-04-28 10:31:12,24383.2,1.01,3399075,12489525,6.41,481500,460725,24200.2,24415,24140,24139.1,24383.1,525,5,24383,75,1,24382.9,975,4,24382.8,675,3,24382.7,675,5,24389.5,375,2,24389.7,600,1,24389.8,675,2,24389.9,750,3,24390,18750,19
1745816473,2025-04-28 10:31:13,24381.9,1.01,3399825,12489525,6.41,483900,466575,24200.2,24415,24140,24139.1,24382.4,450,1,24382,75,1,24381.9,75,1,24381.8,300,3,24381.7,825,3,24387.9,150,1,24389.2,75,1,24389.3,75,1,24389.4,75,1,24389.5,300,3
1745816474,2025-04-28 10:31:14,24389.5,1.04,3399825,12489525,6.41,483900,466575,24200.2,24415,24140,24139.1,24382.4,450,1,24382,75,1,24381.9,75,1,24381.8,300,3,24381.7,825,3,24387.9,150,1,24389.2,75,1,24389.3,75,1,24389.4,75,1,24389.5,300,3
1745816475,2025-04-28 10:31:15,24385.1,1.02,3399900,12489525,6.41,490350,416250,24200.2,24415,24140,24139.1,24385,150,2,24384,150,2,24383.9,150,1,24383.8,675,4,24383.7,1050,6,24389.9,75,1,24390,15075,16,24390.8,225,2,24391.1,600,1,24391.2,75,1
1745816476,2025-04-28 10:31:16,24385,1.02,3399900,12489525,6.41,490350,416250,24200.2,24415,24140,24139.1,24385,150,2,24384,150,2,24383.9,150,1,24383.8,675,4,24383.7,1050,6,24389.9,75,1,24390,15075,16,24390.8,225,2,24391.1,600,1,24391.2,75,1
1745816477,2025-04-28 10:31:17,24385,1.02,3400125,12489525,6.41,488700,445800,24200.2,24415,24140,24139.1,24385,75,1,24384.6,150,2,24384.5,75,1,24384.4,225,2,24384.2,225,2,24389.9,75,1,24390,675,8,24390.8,75,1,24390.9,225,2,24391.2,75,1
1745816478,2025-04-28 10:31:18,24390,1.04,3400500,12489525,6.41,481875,450900,24200.2,24415,24140,24139.1,24384.4,450,1,24383.9,225,3,24383.7,75,1,24383.6,300,3,24383.5,225,1,24390,600,7,24390.7,600,1,24390.8,75,1,24390.9,600,1,24391,150,1
1745816479,2025-04-28 10:31:19,24390,1.04,3400500,12489525,6.41,481875,450900,24200.2,24415,24140,24139.1,24384.4,450,1,24383.9,225,3,24383.7,75,1,24383.6,300,3,24383.5,225,1,24390,600,7,24390.7,600,1,24390.8,75,1,24390.9,600,1,24391,150,1
